key,benchmark,question,gold_answer,selection_reason,double_label_required,proposed_temporal_type,independent_temporal_type,proposed_gold_fact_ids,independent_gold_fact_ids,proposed_conflict_fact_ids,independent_conflict_fact_ids,type_exact_match,gold_ids_exact_match,conflict_ids_exact_match,proposed_label_valid,independent_gold_conflict_overlap,confidence,model_assisted_fully_upheld,author_signoff_required,independent_notes
longmemeval::gpt4_21adecb5,longmemeval,How many months passed between the completion of my undergraduate degree and the submission of my master's thesis?,6 months,expanded_union:codex_assisted_llm,false,duration,duration,fact_2dea8fc8a4f2ce18;fact_ce7856f8627cb400,fact_2dea8fc8a4f2ce18;fact_ce7856f8627cb400,,,True,True,True,True,,high,True,False,"The two gold facts provide the exact dates for completing the undergraduate degree (Nov 17, 2022) and submitting the master's thesis (May 15, 2023), enabling a duration calculation. No conflicting facts exist for the same events with incompatible dates. All other facts are irrelevant or topical but not temporally conflicting. The label 'duration' is correct."
longmemeval::gpt4_2312f94c,longmemeval,"Which device did I got first, the Samsung Galaxy S22 or the Dell XPS 13?",Samsung Galaxy S22,expanded_union:codex_assisted_llm,false,ordering,ordering,fact_21a8d0e00919a0a2;fact_93f9ed7719161e0f,fact_21a8d0e00919a0a2;fact_93f9ed7719161e0f,,,True,True,True,True,,high,True,False,"The gold facts provide clear dates for the purchase of the Samsung Galaxy S22 (Feb 20, 2023) and arrival of the Dell XPS 13 (Feb 25, 2023), enabling correct ordering. No conflicting facts about the same devices with incompatible dates exist. The proposed label 'ordering' is correct and fully supported."
longmemeval::gpt4_2487a7cb,longmemeval,"Which event did I attend first, the 'Effective Time Management' workshop or the 'Data Analysis using Python' webinar?",'Data Analysis using Python' webinar,expanded_union:codex_assisted_llm,false,ordering,ordering,fact_07df59ded65e2de5;fact_c6d84824a33f0c38,fact_07df59ded65e2de5;fact_c6d84824a33f0c38,,,True,True,True,True,,high,True,False,"Fact_07df59ded65e2de5 (May 19, 2023) and fact_c6d84824a33f0c38 (~March 2023) provide clear dates for the two events. The 'Data Analysis using Python' webinar occurred before the 'Effective Time Management' workshop, supporting the gold answer. No conflicting facts about event order exist. All selected facts are relevant and correctly classified."
longmemeval::gpt4_2655b836,longmemeval,What was the first issue I had with my new car after its first service?,GPS system not functioning correctly,mixed_method_outcomes,false,ordering,historical-state,fact_0340ea761b441048,fact_0340ea761b441048,,,False,True,True,True,,high,False,True,"The gold fact directly states the GPS system was replaced due to malfunction on March 22, 2023, supporting the first issue post-service. No conflicting facts about the GPS issue exist. The question asks for the first issue after service, which is best answered by a historical-state lookup. Other facts are irrelevant or about unrelated topics."
longmemeval::gpt4_2c50253f,longmemeval,What time do I wake up on Tuesdays and Thursdays?,6:45 AM,expanded_union:codex_assisted_llm,false,historical-state,current-vs-old,fact_40152d019722a048;fact_d717312366361792,fact_40152d019722a048;fact_d717312366361792,fact_113a1d73374b0311,fact_113a1d73374b0311,False,True,True,True,,high,False,True,"The gold facts establish the current wake-up time (6:45 AM) post-May 27, 2023, via a 15-minute earlier start. The conflict fact states a prior wake-up time of 8:30 AM, directly contrasting the current state. The question asks for the current time on recurring days, requiring a current-vs-old comparison. Historical-state is incorrect as it implies a static lookup, not a change over time."
longmemeval::gpt4_2d58bcd6,longmemeval,"Which book did I finish reading first, 'The Hate U Give' or 'The Nightingale'?",'The Hate U Give',expanded_union:codex_assisted_llm,false,ordering,ordering,fact_67104980927845c4;fact_cd4bfb1650dd2589,fact_67104980927845c4;fact_cd4bfb1650dd2589,,,True,True,True,True,,high,True,False,"Fact_67104980927845c4 confirms 'The Nightingale' was finished May 27-28, 2023. Fact_cd4bfb1650dd2589 confirms 'The Hate U Give' was finished on or before May 30, 2023. The order is supported: May 27-28 < May 30. No conflicting date for the same book. No other facts contradict the order. All gold facts are relevant and directly support the answer."
longmemeval::gpt4_2f56ae70,longmemeval,Which streaming service did I start using most recently?,Disney+,control,false,current-vs-old,current-vs-old,fact_97cdd3337dcfbef0;fact_e6e2060f2598e0bb,fact_97cdd3337dcfbef0;fact_e6e2060f2598e0bb,,fact_b89074f5ca5baacb,True,True,False,True,,high,False,True,"Gold facts establish current use of Apple TV+ and recent Disney+ trial start. Conflict fact (b89074f5ca5baacb) claims long-term use of Amazon Prime, contradicting Disney+ as most recent. Other facts are irrelevant or descriptive. Temporal type correctly identifies comparison between current and past usage."
longmemeval::gpt4_2f584639,longmemeval,"Which gift did I buy first, the necklace for my sister or the photo album for my mom?",the photo album for my mom,mixed_method_outcomes,false,ordering,ordering,fact_0bf107fcbd5e3987;fact_ccd0435b23bfeccf;fact_d247f30dc2691069;fact_f05b6a030d18c096,fact_0bf107fcbd5e3987;fact_ccd0435b23bfeccf;fact_d247f30dc2691069;fact_f05b6a030d18c096,,fact_8a6e34d3949a3e7f;fact_ac85360fc15a8fc6,True,True,False,True,,high,False,True,"Gold facts establish purchase timing: photo album ordered May 16 (two weeks before), necklace purchased May 23 or 30. Conflict facts contradict purchase order: one says necklace bought last weekend (May 23), another says May 30. Both conflict with gold timeline. All facts align with ordering type. No extra gold or conflict facts beyond limits."
longmemeval::gpt4_385a5000,longmemeval,"Which seeds were started first, the tomatoes or the marigolds?",Tomatoes,expanded_union:codex_assisted_llm,true,ordering,ordering,fact_1188653ee66c783b;fact_639071a642eb30e1,fact_1188653ee66c783b;fact_639071a642eb30e1,,,True,True,True,True,,high,True,False,"Fact_1188653ee66c783b (Feb 20, 2023) establishes tomato seed start. Fact_639071a642eb30e1 (Mar 3, 2023) gives marigold seed receipt. Both directly support ordering. No conflicting dates for same event. No other facts contradict the order. All selected facts are relevant and correctly classified."
longmemeval::gpt4_45189cb4,longmemeval,What is the order of the sports events I watched in January?,"First, I attended a NBA game at the Staples Center, then I watched the College Football National Championship game, and finally, I watched the NFL playoffs.",expanded_union:codex_assisted_llm,false,ordering,ordering,fact_08d1031fe2540e05;fact_815f574d056cd700;fact_c321ec22d6ef5d80,fact_08d1031fe2540e05;fact_815f574d056cd700;fact_c321ec22d6ef5d80,,,True,True,True,True,,high,True,False,"The three gold facts specify the exact sequence of sports events: NBA game (Jan 5), College Football Championship (Jan 14), and NFL playoffs (Jan 15). All are directly relevant and support the correct order. No conflicting facts exist for the same events with incompatible dates. The proposed label 'ordering' is correct and fully supported."
longmemeval::gpt4_468eb063,longmemeval,How many days ago did I meet Emma?,9 days ago. 10 days (including the last day) is also acceptable.,expanded_union:codex_assisted_llm,false,duration,duration,fact_f8b84b11ddf47e3b,fact_f8b84b11ddf47e3b,,,True,True,True,True,,high,True,False,"The gold fact directly states the meeting with Emma on April 11, 2023. Reference date is April 20, 2023, yielding 9 days ago. No conflicting facts about the meeting date exist. Other facts are topically related but not temporally conflicting. Duration is appropriate as the question asks for elapsed days."
longmemeval::gpt4_468eb064,longmemeval,Who did I meet with during the lunch last Tuesday?,Emma,control,true,current-vs-old,historical-state,fact_6533ed807a464697,fact_6533ed807a464697,,,False,True,True,True,,high,False,True,"The question asks for a specific person met during a past lunch, directly answered by fact_6533ed807a464697. No conflicting facts about the meeting exist. Other facts are topically related but not about the same event. The temporal operation is a direct lookup of a past event, fitting 'historical-state'."
longmemeval::gpt4_483dd43c,longmemeval,"Which show did I start watching first, 'The Crown' or 'Game of Thrones'?",'Game of Thrones',expanded_union:codex_assisted_llm,false,ordering,ordering,fact_30e0d0d21f2700c3;fact_814805f35cccd2b2;fact_c4bf43011bc31c84,fact_30e0d0d21f2700c3;fact_814805f35cccd2b2;fact_c4bf43011bc31c84,,,True,True,True,True,,high,True,False,"Gold facts establish start dates: 'The Crown' binge started 14 days before May 29, 2023 (~May 15), while 'Game of Thrones' started ~one month earlier (~April 29). This supports 'Game of Thrones' as the first watched. No conflicting facts about start order exist. All gold facts are relevant and consistent."
longmemeval::gpt4_4929293a,longmemeval,"Which event happened first, my cousin's wedding or Michael's engagement party?",Michael's engagement party,expanded_union:codex_assisted_llm,false,ordering,ordering,fact_1dc90fecca71cb6d;fact_535fc3d9894a9199,fact_1dc90fecca71cb6d;fact_535fc3d9894a9199,,,True,True,True,True,,high,True,False,"Fact IDs 'fact_1dc90fecca71cb6d' (May 6, 2023) and 'fact_535fc3d9894a9199' (June 15, 2023) directly establish the order of events. No conflicting dates for the same event exist. The proposed 'ordering' type is correct, and the gold facts are valid and sufficient."
longmemeval::gpt4_4929293b,longmemeval,What was the the life event of one of my relatives that I participated in a week ago?,my cousin's wedding,expanded_union:codex_assisted_llm,false,historical-state,historical-state,fact_4b1ccffe34108407,fact_4b1ccffe34108407,,,True,True,True,True,,high,True,False,"The gold fact (fact_4b1ccffe34108407) directly supports the gold answer: attending a cousin's wedding before June 15, 2023, aligns with 'a week ago' relative to reference date June 22, 2023. No conflicting facts about the same event exist. Other facts describe future or ongoing planning, not the specific past event. The label 'historical-state' is appropriate as it involves a single past event with a known time frame."
longmemeval::gpt4_4edbafa2,longmemeval,What was the date on which I attended the first BBQ event in June?,June 3rd,expanded_union:codex_assisted_llm,false,ordering,historical-state,fact_5660f9c09a3bd87c;fact_7c2003672c1a28dd;fact_fb6c608a043a50b2;fact_fd45b8e78ef46060,fact_fd45b8e78ef46060,,,False,False,True,True,,high,False,True,"The question asks for the date of the first BBQ event in June, which is a direct factual lookup. Only fact_fd45b8e78ef46060 provides the correct date (June 3, 2023). Other facts are either about later dates, unrelated events, or current interests. No conflicting date is present. The proposed 'ordering' type is incorrect; this is a historical-state query."
longmemeval::gpt4_4ef30696,longmemeval,How many days passed between the day I finished reading 'The Nightingale' and the day I started reading 'The Hitchhiker's Guide to the Galaxy'?,1 day. 2 days (including the last day) is also acceptable.,expanded_union:codex_assisted_llm,false,duration,duration,fact_0808f0e204baf079;fact_ca6c2cd4660ad6e0,fact_0808f0e204baf079;fact_ca6c2cd4660ad6e0,,,True,True,True,True,,high,True,False,"The two gold facts provide the exact start and end dates for the reading events. The difference is one day, matching the gold answer. No conflicting facts exist. All other facts are irrelevant to the temporal interval calculation."
longmemeval::gpt4_4fc4f797,longmemeval,How many days passed between the day I received feedback about my car's suspension and the day I tested my new suspension setup?,38 days. 39 days (including the last day) is also acceptable.,expanded_union:codex_assisted_llm,false,duration,duration,fact_156c5fa43d6c69bd;fact_63ef813829d1b13e,fact_156c5fa43d6c69bd;fact_63ef813829d1b13e,,,True,True,True,True,,high,True,False,"Gold facts identify feedback receipt (before March 17, 2023) and test event (March 17, 2023). The interval between these dates yields 38 days. No conflicting facts exist. All facts are consistent with the duration calculation. No other facts support or contradict the timeline."
longmemeval::gpt4_59149c77,longmemeval,How many days passed between my visit to the Museum of Modern Art (MoMA) and the 'Ancient Civilizations' exhibit at the Metropolitan Museum of Art?,7 days. 8 days (including the last day) is also acceptable.,expanded_union:codex_assisted_llm,false,duration,duration,fact_0cdd29a0729a006a;fact_72c1ec98d8fc565c,fact_0cdd29a0729a006a;fact_72c1ec98d8fc565c,,,True,True,True,True,,high,True,False,"Fact_0cdd29a0729a006a confirms the MoMA visit on January 8, 2023. Fact_72c1ec98d8fc565c confirms the 'Ancient Civilizations' exhibit visit on January 15, 2023. The 7-day interval (inclusive of both days) aligns with the gold answer. No conflicting dates exist for the same events. All other facts are irrelevant or topical but not conflicting."
longmemeval::gpt4_59149c78,longmemeval,I mentioned that I participated in an art-related event two weeks ago. Where was that event held at?,The Metropolitan Museum of Art.,mixed_method_outcomes,true,historical-state,historical-state,fact_0e4fecefaf12e104;fact_17444f0fd0e881cc;fact_21f1c6da23d19155;fact_390f696832a0202c;fact_ba1bad5a449e7e87,fact_0e4fecefaf12e104;fact_17444f0fd0e881cc;fact_21f1c6da23d19155;fact_390f696832a0202c;fact_ba1bad5a449e7e87,,,True,True,True,True,,high,True,False,"The gold facts directly support the event at the Metropolitan Museum of Art on Jan 15, 2023. Other facts describe related but distinct events or interests. No conflicting facts contradict the gold answer. The question asks for a specific location at a past time, fitting 'historical-state'."
longmemeval::gpt4_5dcc0aab,longmemeval,Which pair of shoes did I clean last month?,white Adidas sneakers,control,true,current-vs-old,current-vs-old,fact_28b89c06f3f83822;fact_4f5aeed43b66ef4b;fact_cab22aebe178de4c,fact_4f5aeed43b66ef4b;fact_53a619e68b19743d;fact_9c3f8679b503e775,,fact_cc9092549a8ae329,True,False,False,True,,high,False,True,Gold facts establish current ownership and recent cleaning of Adidas sneakers. Conflict arises from cleaning in April (fact_cc9092549a8ae329) vs. today (fact_53a619e68b19743d). Vans and Converse facts are irrelevant. 'Current-vs-old' is correct: comparing cleaning status across time.
longmemeval::gpt4_61e13b3c,longmemeval,How many weeks passed between the time I sold homemade baked goods at the Farmers' Market for the last time and the time I participated in the Spring Fling Market?,3 weeks,expanded_union:codex_assisted_llm,false,duration,duration,fact_85cc4a66caf805e7;fact_db2cab044c9bcd6a,fact_85cc4a66caf805e7;fact_db2cab044c9bcd6a,,,True,True,True,True,,high,True,False,"Gold facts identify the last Farmers' Market sale (Feb 26, 2023) and Spring Fling participation (Mar 20, 2023). The 3-week interval matches the gold answer. No conflicting dates exist. All facts are relevant and correctly classified. No additional gold or conflict facts needed."
longmemeval::gpt4_65aabe59,longmemeval,"Which device did I set up first, the smart thermostat or the mesh network system?",Smart thermostat,expanded_union:codex_assisted_llm,false,ordering,ordering,fact_20f9b8a9666f288d;fact_45324ddecebda405;fact_aceaf92dab239290,fact_20f9b8a9666f288d;fact_45324ddecebda405;fact_aceaf92dab239290,,,True,True,True,True,,high,True,False,"Fact_20f9b8a9666f288d (April 2023) precedes fact_aceaf92dab239290 (May 4, 2023) and fact_45324ddecebda405 (May 25, 2023). All three support the order of setup. No conflicting facts about setup order exist. The three gold facts are sufficient and relevant. No conflicts identified."
longmemeval::gpt4_68e94287,longmemeval,"Which event happened first, my participation in the #PlankChallenge or my post about vegan chili recipe?",You posted a recipe for vegan chili on Instagram using the hashtag #FoodieAdventures first.,expanded_union:codex_assisted_llm,false,ordering,ordering,fact_47cf1ca61c4c7682;fact_57661c2cb8bb48e7,fact_47cf1ca61c4c7682;fact_57661c2cb8bb48e7,,,True,True,True,True,,high,True,False,The gold facts directly support the correct order: the vegan chili post (March 9) preceded the #PlankChallenge (March 15). No conflicting facts about the same event exist. All other facts are topically related but not relevant to the temporal comparison.
longmemeval::gpt4_68e94288,longmemeval,What was the social media activity I participated 5 days ago?,You participated in a social media challenge called #PlankChallenge.,expanded_union:codex_assisted_llm,false,historical-state,historical-state,fact_a23632bb739d632b,fact_a23632bb739d632b,,,True,True,True,True,,high,True,False,"The gold fact directly states the user participated in the #PlankChallenge on March 15, 2023, which is 5 days before the reference date (March 20, 2023). No conflicting facts about the same event exist. Other facts are topically related but not about the same event or state. The label 'historical-state' is appropriate."
longmemeval::gpt4_6dc9b45b,longmemeval,How many months ago did I attend the Seattle International Film Festival?,4 months ago,expanded_union:codex_assisted_llm,false,duration,duration,fact_67a0231b622f2577,fact_67a0231b622f2577,,,True,True,True,True,,high,True,False,"The gold fact (fact_67a0231b622f2577) provides a clear end date (June 1, 2021) for the SIFF attendance, enabling duration calculation to the reference date (October 2, 2021). No conflicting facts assert a different date for the same event. Other facts are either irrelevant or support the same timeline. Duration is the correct bucket."
longmemeval::gpt4_6ed717ea,longmemeval,"Which item did I purchase first, the dog bed for Max or the training pads for Luna?",Training pads for Luna,mixed_method_outcomes,false,ordering,ordering,fact_553411ce9323c027;fact_a35e8f4da895381c;fact_aad4df1207d2d0ca;fact_fc95267df94fb1fa,fact_553411ce9323c027;fact_a35e8f4da895381c;fact_aad4df1207d2d0ca;fact_fc95267df94fb1fa,,,True,True,True,True,,high,True,False,"Gold facts establish purchase dates for both items: training pads (~April 2023) and dog bed (~May 8, 2023). The Kong toy plan (May 29) is not a purchase. Conflict list is empty as no facts contradict the order. All gold facts are relevant and support the correct ordering. No conflicting dates or states exist."
longmemeval::gpt4_70e84552,longmemeval,"Which task did I complete first, fixing the fence or trimming the goats' hooves?",Fixing the fence,expanded_union:codex_assisted_llm,false,ordering,ordering,fact_644ad2dc7fe4b082;fact_fd1e86a91abbfc17,fact_644ad2dc7fe4b082;fact_fd1e86a91abbfc17,,,True,True,True,True,,high,True,False,"The two gold facts provide specific dates for fixing the fence (May 4, 2023) and trimming hooves (May 11, 2023), enabling correct ordering. No conflicting facts exist. All facts are relevant and properly categorized. No additional gold or conflict facts are needed."
longmemeval::gpt4_74aed68e,longmemeval,How many days passed between the day I replaced my spark plugs and the day I participated in the Turbocharged Tuesdays auto racking event?,29 days. 30 days (including the last day) is also acceptable.,expanded_union:codex_assisted_llm,false,duration,duration,fact_1e3dd1bc962439ee;fact_3a062e9f88bfb6b1,fact_1e3dd1bc962439ee;fact_3a062e9f88bfb6b1,fact_71d45840f43da02c,fact_71d45840f43da02c,True,True,True,True,,high,True,False,"Fact_1e3dd1bc962439ee confirms the Turbocharged Tuesdays event on March 15, 2023. Fact_3a062e9f88bfb6b1 confirms spark plug replacement on February 14, 2023. Fact_71d45840f43da02c conflicts by placing spark plug replacement on March 15, 2023. All facts are relevant and correctly classified. No additional gold or conflict facts needed."
longmemeval::gpt4_76048e76,longmemeval,"Which vehicle did I take care of first in February, the bike or the car?",bike,expanded_union:codex_assisted_llm,false,ordering,ordering,fact_21874ab5528784e2;fact_c19b76505e267bf6,fact_21874ab5528784e2;fact_c19b76505e267bf6,,,True,True,True,True,,high,True,False,"Fact_c19b76505e267bf6 (mid-February) precedes fact_21874ab5528784e2 (February 27), supporting 'bike' as first. No conflicting temporal claims. All gold facts are relevant and directly support the order. No valid conflicts exist."
longmemeval::gpt4_7a0daae1,longmemeval,How many weeks passed between the day I bought my new tennis racket and the day I received it?,1 week,expanded_union:codex_assisted_llm,false,duration,duration,fact_02dc2812e8b7265a;fact_cde692de521db5a0,fact_02dc2812e8b7265a;fact_cde692de521db5a0,,,True,True,True,True,,high,True,False,"The two gold facts provide the buy and receive dates (March 10 and March 17, 2023), enabling a 1-week duration calculation. No conflicting facts exist for the same event with incompatible dates. All other facts are irrelevant to the temporal query."
longmemeval::gpt4_7abb270c,longmemeval,What is the order of the six museums I visited from earliest to latest?,"Science Museum, Museum of Contemporary Art, Metropolitan Museum of Art, Museum of History, Modern Art Museum, Natural History Museum",expanded_union:codex_assisted_llm,false,ordering,ordering,fact_3a4516eda0a97362;fact_3e7a0f5d9094a4bf;fact_5525456c44a56049;fact_b0d1ad530d09504b;fact_cc210c0794c7bc91;fact_d2d8991152520fb0,fact_3a4516eda0a97362;fact_3e7a0f5d9094a4bf;fact_5525456c44a56049;fact_b0d1ad530d09504b;fact_cc210c0794c7bc91;fact_d2d8991152520fb0,fact_10f4fe0757dd1ff7;fact_6d5b34e052f666ee;fact_deb106d04b8d164d;fact_fbddeadfe64a245d,fact_10f4fe0757dd1ff7;fact_6d5b34e052f666ee;fact_deb106d04b8d164d;fact_fbddeadfe64a245d,True,True,True,True,,high,True,False,"Gold facts establish clear visit dates for all six museums, enabling chronological ordering. Conflicts involve ambiguous or conflicting visit times for the same museums (e.g., Met and Modern Art Museum), contradicting the gold timeline. All facts align with the ordering task and are correctly categorized."
longmemeval::gpt4_7bc6cf22,longmemeval,How many days ago did I read the March 15th issue of The New Yorker?,12 days ago. 13 days (including the last day) is also acceptable.,expanded_union:codex_assisted_llm,false,duration,duration,fact_9a6659cf109fcca3,fact_9a6659cf109fcca3,,,True,True,True,True,,high,True,False,"The gold fact directly states the user read the March 15, 2023, issue on March 20, 2023, enabling a 5-day interval calculation. No conflicting facts exist for the same event with a different date. Other facts are irrelevant to the reading date. Duration is correct as the question asks for elapsed days."
longmemeval::gpt4_7ca326fa,longmemeval,"Who graduated first, second and third among Emma, Rachel and Alex?","Emma graduated first, followed by Rachel and then Alex.",mixed_method_outcomes,false,ordering,ordering,fact_5f9213a1a43ca46a;fact_7ea9df3d88a509c2;fact_84bcccd6805cfe68,fact_5f9213a1a43ca46a;fact_7ea9df3d88a509c2;fact_84bcccd6805cfe68,,,True,True,True,True,,high,True,False,"Gold facts establish graduation dates for Emma (May 27), Alex (June 22 or July 1), and Rachel (June 21). The order is consistent with gold answer. No conflicting dates for the same person. No other facts contradict the sequence. All gold facts are relevant and directly support the order. No conflicts identified."
longmemeval::gpt4_7ddcf75f,longmemeval,How many days ago did I go on a whitewater rafting trip in the Oregon mountains?,3 days ago. 4 days (including the last day) is also acceptable.,expanded_union:codex_assisted_llm,false,duration,duration,fact_0c9844ad6e155c67,fact_0c9844ad6e155c67,,,True,True,True,True,,high,True,False,"The gold fact directly states the rafting trip occurred on June 17, 2023. Reference date is June 20, 2023, yielding 3 days ago. No conflicting date for the same event exists. Other facts are about plans, unrelated trips, or general intentions. Duration is appropriate as the question asks for elapsed days."
longmemeval::gpt4_7f6b06db,longmemeval,"What is the order of the three trips I took in the past three months, from earliest to latest?","I went on a day hike to Muir Woods National Monument with my family, then I went on a road trip with friends to Big Sur and Monterey, and finally I started my solo camping trip to Yosemite National Park.",expanded_union:codex_assisted_llm,false,ordering,ordering,fact_9fd75623cf6bfbcf;fact_a7b585d546327c3e;fact_c51308a414819423,fact_9fd75623cf6bfbcf;fact_a7b585d546327c3e;fact_c51308a414819423,fact_85eb1367f2bf119f,fact_85eb1367f2bf119f,True,True,True,True,,high,True,False,"Gold facts establish the correct chronological order: March 10 (Muir Woods), April 20 (Big Sur), May 15 (Yosemite). Fact_85eb1367f2bf119f conflicts by placing Yosemite before April 20, contradicting the gold answer. Other facts are irrelevant or non-conflicting. All IDs align with the ordering type."
longmemeval::gpt4_8279ba02,longmemeval,How many days ago did I buy a smoker?,10 days ago. 11 days (including the last day) is also acceptable.,expanded_union:codex_assisted_llm,false,duration,duration,fact_a01ac97dfea1aad9,fact_a01ac97dfea1aad9,,,True,True,True,True,,high,True,False,"The gold fact directly states the purchase date of the smoker (March 15, 2023), enabling calculation of days since purchase relative to reference date (March 25, 2023). No conflicting facts exist. All other facts are topically related but not temporally contradictory. Duration is correct as the question asks for elapsed days."
longmemeval::gpt4_8279ba03,longmemeval,What kitchen appliance did I buy 10 days ago?,a smoker,expanded_union:codex_assisted_llm,true,historical-state,historical-state,fact_cd6335bf6d8036bf,fact_cd6335bf6d8036bf,,,True,True,True,True,,high,True,False,"The gold fact directly states the purchase of a smoker on March 15, 2023, which aligns with '10 days ago' relative to the reference date. No conflicting facts about the appliance purchase exist. Other facts are topically related but not conflicting. The label 'historical-state' is appropriate for a single dated event with no comparison or arithmetic needed."
longmemeval::gpt4_85da3956,longmemeval,How many weeks ago did I attend the 'Summer Nights' festival at Universal Studios Hollywood?,3 weeks ago,expanded_union:codex_assisted_llm,false,duration,duration,fact_ce77b8e3339d3400,fact_ce77b8e3339d3400,,,True,True,True,True,,high,True,False,"Fact_ce77b8e3339d3400 directly states the visit was three weeks before July 15, 2023, aligning with the gold answer. No conflicting facts about the visit date exist. Other facts are either irrelevant or describe different events. Duration is appropriate as the question asks for elapsed time."
longmemeval::gpt4_8e165409,longmemeval,"How many days passed between the day I repotted the previous spider plant and the day I gave my neighbor, Mrs. Johnson, a few cuttings from my spider plant?",14 days. 15 days (including the last day) is also acceptable.,expanded_union:codex_assisted_llm,false,duration,duration,fact_88546275a3d52cde;fact_e602a0e26bad68ea,fact_88546275a3d52cde;fact_e602a0e26bad68ea,,,True,True,True,True,,high,True,False,"The two gold facts provide the repotting (March 4, 2023) and gifting (March 18, 2023) dates, enabling a 14-day duration calculation. No conflicting dates exist for the same events. All other facts are irrelevant to the temporal interval. The label 'duration' is correct."
longmemeval::gpt4_93159ced,longmemeval,How long have I been working before I started my current job at NovaTech?,4 years and 9 months,expanded_union:codex_assisted_llm,false,duration,duration,fact_30b18369699cdac5;fact_5623d5b50fc178f2,fact_30b18369699cdac5;fact_5623d5b50fc178f2,,,True,True,True,True,,high,True,False,"Gold facts provide total professional experience (9 years) and NovaTech tenure (4 years 3 months) as of reference date. The gold answer (4 years 9 months) requires subtracting NovaTech start from total experience, supported by these facts. No conflicting dates or states exist. All facts are temporally anchored to May 25, 2023. No other facts contradict the calculation."
longmemeval::gpt4_98f46fc6,longmemeval,"Which event did I participate in first, the charity gala or the charity bake sale?",I participated in the charity bake sale first.,expanded_union:codex_assisted_llm,true,ordering,ordering,fact_05f661c249474450;fact_6baf2dde7c8508ee;fact_f829a6a20d58b9e5,fact_05f661c249474450;fact_6baf2dde7c8508ee;fact_f829a6a20d58b9e5,,,True,True,True,True,,high,True,False,"Gold facts establish the bake sale (March 15, 2023) and gala (March 28, 2023) with prior evidence. The bake sale occurred before March 15, so it precedes the gala. No conflicting facts about event order exist. All gold facts are relevant and correctly ordered."
longmemeval::gpt4_a1b77f9c,longmemeval,How many weeks in total do I spent on reading 'The Nightingale' and listening to 'Sapiens: A Brief History of Humankind' and 'The Power'?,"2 weeks for 'The Nightingale', 4 weeks for 'Sapiens: A Brief History of Humankind', and 2 weeks for 'The Power', so a total of 8 weeks.",expanded_union:codex_assisted_llm,false,duration,duration,fact_30a1b47cbb1b4683;fact_803ce40645609ba8;fact_9db4bfbb1dd2b734;fact_b2add9adae328acd;fact_bbf02a51fd8a266c;fact_c6ec3fdd50419bf5,fact_30a1b47cbb1b4683;fact_803ce40645609ba8;fact_9db4bfbb1dd2b734;fact_b2add9adae328acd;fact_bbf02a51fd8a266c;fact_c6ec3fdd50419bf5,,,True,True,True,True,,high,True,False,"Gold facts provide start and end dates for each book, enabling duration calculation. No conflicting facts exist for the same target. The question requires interval arithmetic across three items, fitting 'duration'. All gold facts are relevant and correctly identified."
longmemeval::gpt4_a2d1d1f6,longmemeval,How many days ago did I harvest my first batch of fresh herbs from the herb garden kit?,3 days ago. 4 days (including the last day) is also acceptable.,expanded_union:codex_assisted_llm,false,duration,duration,fact_cd07720e06977e41,fact_cd07720e06977e41,,,True,True,True,True,,high,True,False,"The gold fact directly states the harvest date (April 15, 2023), enabling calculation of '3 days ago' relative to reference date (April 18, 2023). No conflicting dates exist. All other facts are topically related but not temporally conflicting. Duration is correct as the question requires interval arithmetic."
longmemeval::gpt4_af6db32f,longmemeval,How many days ago did I watch the Super Bowl?,17 days ago. 18 days (including the last day) is also acceptable.,expanded_union:codex_assisted_llm,true,duration,duration,fact_3de06030c62a7ede,fact_3de06030c62a7ede,,,True,True,True,True,,high,True,False,"The gold fact directly states the Super Bowl was watched on February 12, 2023, enabling a duration calculation to the reference date (March 1, 2023). No conflicting dates exist for the same event. Other facts are either irrelevant or describe different events. The duration type is appropriate."
longmemeval::gpt4_b0863698,longmemeval,How many days ago did I participate in the 5K charity run?,7 days ago. 8 days (including the last day) is also acceptable.,expanded_union:codex_assisted_llm,false,duration,duration,fact_6b7557a9c357e496,fact_6b7557a9c357e496,fact_3642cca6834c1789,fact_3642cca6834c1789,True,True,True,True,,high,True,False,"Fact_6b7557a9c357e496 directly states the 5K run occurred on March 19, 2023, enabling calculation of '7 days ago' from reference date 2023/03/26. Fact_3642cca6834c1789 conflicts by stating the run was 'before March 19, 2023', creating an incompatible date. Other facts are irrelevant or topical. Duration is correct as the question requires interval arithmetic."
longmemeval::gpt4_b4a80587,longmemeval,"Which event happened first, the road trip to the coast or the arrival of the new prime lens?",The arrival of the new prime lens,mixed_method_outcomes,false,ordering,ordering,fact_0d41988011de40c7;fact_100fe0c1cb83887b;fact_6a98b2664e6e53d7,fact_0d41988011de40c7;fact_100fe0c1cb83887b;fact_6a98b2664e6e53d7,,,True,True,True,True,,high,True,False,"Gold facts establish clear temporal order: lens purchase (May 23) after road trip (May 16) and coastal trip (recently, before May 23). No conflicting facts contradict the order. Fact_0d41988011de40c7 and fact_100fe0c1cb83887b both reference the coastal trip with overlapping timelines, but their relative order is consistent with the gold answer. Fact_caa0bbdb1128967a (April 2023) is irrelevant to the event sequence."
