model,method,benchmark,qid,question_type,strict_label,public_label,correct_votes,wrong_votes,complete_repetitions,answer_source
gemma4_12b,evermemos,locomo,conv-26_qa162,adversarial,WRONG,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa163,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa164,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa165,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa166,adversarial,WRONG,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa167,adversarial,CORRECT,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa168,adversarial,WRONG,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa169,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa170,adversarial,CORRECT,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa171,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa172,adversarial,WRONG,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa173,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa174,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa175,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa176,adversarial,WRONG,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa177,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa178,adversarial,CORRECT,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa179,adversarial,WRONG,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa180,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa181,adversarial,WRONG,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa182,adversarial,WRONG,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa183,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa184,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa185,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa186,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa187,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa188,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa189,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa190,adversarial,WRONG,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa191,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa192,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa193,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa194,adversarial,WRONG,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa195,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa196,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa197,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-26_qa198,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa000,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa001,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa002,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa003,multi-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa004,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa005,multi-hop,WRONG,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa006,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa007,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa008,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa009,multi-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa010,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa011,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa012,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa013,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa014,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa015,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa016,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa017,multi-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa018,multi-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa019,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa020,temporal,WRONG,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa021,temporal,WRONG,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa022,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa023,multi-hop,WRONG,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa024,multi-hop,WRONG,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa025,multi-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa026,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa027,multi-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa028,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa029,multi-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa030,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa031,multi-hop,WRONG,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa032,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa033,temporal,WRONG,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa034,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa035,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa036,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa037,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa038,temporal,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa039,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa040,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa041,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa042,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa043,single-hop,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa044,single-hop,WRONG,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa045,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa046,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa047,single-hop,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa048,single-hop,WRONG,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa049,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa050,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa051,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa052,single-hop,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa053,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa054,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa055,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa056,single-hop,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa057,single-hop,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa058,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa059,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa060,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa061,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa062,single-hop,WRONG,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa063,single-hop,WRONG,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa064,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa065,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa066,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa067,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa068,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa069,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa070,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa071,single-hop,WRONG,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa072,single-hop,CORRECT,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa073,single-hop,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa074,single-hop,WRONG,WRONG,0,1,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa075,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa076,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa077,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa078,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa079,adversarial,CORRECT,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa080,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa081,single-hop,CORRECT,CORRECT,1,0,True,gemma_8001_appendix_deepseek_judge_20260623/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa082,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa083,adversarial,CORRECT,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa084,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa085,adversarial,CORRECT,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa086,adversarial,WRONG,CORRECT,1,0,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa087,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
gemma4_12b,evermemos,locomo,conv-30_qa088,adversarial,WRONG,WRONG,0,1,True,gemma_8001_cat5_runs/cat5_20260623/appendix_deepseek_judge_cat5/records.jsonl:generated_answer
